<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ANTO.L,D,20040205,000000,234.60,234.60,227.60,231.60,281500,0
ANTO.L,D,20040206,000000,230.00,231.00,228.20,228.40,476200,0
ANTO.L,D,20040209,000000,229.40,233.40,231.80,232.20,859400,0
ANTO.L,D,20040210,000000,232.00,232.00,226.50,227.00,875200,0
ANTO.L,D,20040211,000000,229.00,229.00,223.00,223.60,1157100,0
ANTO.L,D,20040212,000000,230.90,232.00,226.00,231.00,4102300,0
ANTO.L,D,20040213,000000,232.10,237.10,232.00,235.00,1000200,0
ANTO.L,D,20040216,000000,236.00,237.00,234.30,234.80,624600,0
ANTO.L,D,20040217,000000,235.40,240.00,235.40,236.00,1790400,0
ANTO.L,D,20040218,000000,237.00,248.50,237.00,245.00,3570700,0
ANTO.L,D,20040219,000000,243.20,251.00,243.20,250.60,1085300,0
ANTO.L,D,20040220,000000,251.00,254.30,249.00,251.60,1738800,0
ANTO.L,D,20040223,000000,250.00,254.00,245.50,245.50,815600,0
ANTO.L,D,20040224,000000,246.40,246.40,236.80,241.20,926400,0
ANTO.L,D,20040225,000000,246.70,251.40,246.00,248.00,754500,0
ANTO.L,D,20040226,000000,247.00,252.00,243.20,245.20,980200,0
ANTO.L,D,20040227,000000,244.40,248.00,244.10,244.40,703300,0
ANTO.L,D,20040301,000000,244.60,251.90,245.00,247.00,759000,0
ANTO.L,D,20040302,000000,250.00,254.00,250.00,251.00,2575500,0
ANTO.L,D,20040303,000000,248.00,250.00,245.00,245.00,1585900,0
ANTO.L,D,20040304,000000,243.00,247.00,234.20,235.20,3574500,0
ANTO.L,D,20040305,000000,235.00,236.00,232.50,234.00,3497100,0
ANTO.L,D,20040308,000000,244.00,247.00,234.00,234.40,1732900,0
ANTO.L,D,20040309,000000,232.00,232.00,225.50,228.00,1804500,0
ANTO.L,D,20040310,000000,220.40,228.00,220.40,222.00,1162900,0
