<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
III.L,D,20030220,000000,606.88,625.00,606.88,608.75,1275800,0
III.L,D,20030221,000000,606.25,617.50,600.00,608.75,925600,0
III.L,D,20030224,000000,613.13,614.38,594.38,602.50,774600,0
III.L,D,20030225,000000,598.75,598.75,568.75,571.25,1033300,0
III.L,D,20030226,000000,593.75,595.63,565.63,588.13,1159300,0
III.L,D,20030227,000000,593.75,598.75,575.00,588.13,803700,0
III.L,D,20030228,000000,587.50,598.75,573.13,595.00,945400,0
III.L,D,20030303,000000,590.00,618.75,590.00,605.63,898500,0
III.L,D,20030304,000000,604.38,610.63,578.75,585.00,880600,0
III.L,D,20030305,000000,577.50,604.38,577.50,578.13,928900,0
III.L,D,20030306,000000,587.50,591.25,577.50,584.38,1272800,0
III.L,D,20030307,000000,578.75,589.38,566.25,568.13,1205700,0
III.L,D,20030310,000000,575.00,577.50,545.00,555.00,715400,0
III.L,D,20030311,000000,561.25,563.13,536.88,556.88,1374900,0
III.L,D,20030312,000000,544.38,558.75,504.38,526.25,1626100,0
III.L,D,20030313,000000,535.63,566.25,533.13,555.00,1114600,0
III.L,D,20030314,000000,575.00,598.75,560.00,578.75,1144600,0
III.L,D,20030317,000000,556.25,612.50,556.25,607.50,686700,0
III.L,D,20030318,000000,601.25,625.00,594.38,614.38,1112800,0
III.L,D,20030319,000000,618.13,638.75,601.88,616.88,1323000,0
III.L,D,20030320,000000,621.88,632.50,600.00,627.50,1195100,0
III.L,D,20030321,000000,626.88,650.00,623.75,645.00,1108200,0
III.L,D,20030324,000000,640.00,643.75,602.50,610.94,736500,0
III.L,D,20030325,000000,597.81,625.00,588.75,611.25,522500,0
III.L,D,20030326,000000,587.50,587.50,543.44,550.00,4829400,0
III.L,D,20030327,000000,546.25,550.00,518.75,533.13,1444600,0
III.L,D,20030328,000000,533.13,544.38,529.38,533.75,1568700,0
III.L,D,20030331,000000,533.75,533.75,506.25,520.63,1082000,0
III.L,D,20030401,000000,520.63,531.25,512.50,522.50,1772500,0
III.L,D,20030402,000000,518.75,574.69,518.75,563.75,1994200,0
III.L,D,20030403,000000,555.31,568.75,538.75,548.75,1848600,0
III.L,D,20030404,000000,549.38,555.00,543.75,548.13,1041200,0
III.L,D,20030407,000000,551.25,568.75,551.25,562.50,2158300,0
III.L,D,20030408,000000,550.31,561.56,535.31,545.00,1432800,0
III.L,D,20030409,000000,544.06,556.25,516.56,543.75,589400,0
III.L,D,20030410,000000,537.50,556.25,531.25,540.94,533000,0
III.L,D,20030411,000000,540.00,555.31,530.63,544.06,630100,0
III.L,D,20030414,000000,541.88,555.63,532.19,546.88,600100,0
III.L,D,20030415,000000,550.00,564.38,549.38,556.25,1025600,0
III.L,D,20030416,000000,565.00,570.00,557.81,565.00,1675600,0
III.L,D,20030417,000000,565.00,578.44,558.75,572.81,1513200,0
III.L,D,20030418,000000,572.81,572.81,572.81,572.81,000,0
III.L,D,20030421,000000,572.81,572.81,572.81,572.81,000,0
III.L,D,20030422,000000,580.31,580.31,554.38,562.50,480100,0
III.L,D,20030423,000000,568.75,591.25,564.69,582.19,1160900,0
III.L,D,20030424,000000,581.25,587.50,568.44,573.44,867500,0
III.L,D,20030425,000000,568.75,575.31,540.00,545.94,1098600,0
III.L,D,20030428,000000,536.88,561.88,530.94,555.63,844800,0
III.L,D,20030429,000000,559.69,587.81,551.25,578.75,1458200,0
III.L,D,20030430,000000,575.00,585.94,566.25,581.25,1846100,0
III.L,D,20030501,000000,577.50,581.25,569.06,571.88,870100,0
III.L,D,20030502,000000,568.75,585.63,556.25,581.25,619700,0
III.L,D,20030505,000000,581.25,581.25,581.25,581.25,000,0
III.L,D,20030506,000000,586.88,617.50,580.00,613.75,1055000,0
III.L,D,20030507,000000,611.25,634.38,611.25,617.50,1954200,0
III.L,D,20030508,000000,612.50,615.94,587.50,588.75,1162300,0
III.L,D,20030509,000000,596.25,610.63,592.50,603.75,932600,0
III.L,D,20030512,000000,603.75,620.00,597.50,607.19,568100,0
III.L,D,20030513,000000,607.19,621.88,605.94,618.13,526500,0
III.L,D,20030514,000000,617.81,620.31,585.31,604.69,760500,0
III.L,D,20030515,000000,618.75,658.75,618.75,652.50,3159800,0
III.L,D,20030516,000000,655.00,670.00,641.25,662.50,2166000,0
III.L,D,20030519,000000,650.00,658.13,635.00,636.25,1721600,0
III.L,D,20030520,000000,634.69,656.56,628.75,640.00,1291400,0
III.L,D,20030521,000000,650.31,650.31,612.50,632.50,1153300,0
III.L,D,20030522,000000,638.75,660.63,629.06,651.88,1249000,0
